group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Compare_insert_delete,RBT,0,,,51218075.0,ns,16
Compare_insert_delete,RBT,0,,,51275292.0,ns,16
Compare_insert_delete,RBT,0,,,51298022.0,ns,16
Compare_insert_delete,RBT,0,,,53923577.0,ns,16
Compare_insert_delete,RBT,0,,,51282840.0,ns,16
Compare_insert_delete,RBT,0,,,51323157.0,ns,16
Compare_insert_delete,RBT,0,,,51614135.0,ns,16
Compare_insert_delete,RBT,0,,,51267157.0,ns,16
Compare_insert_delete,RBT,0,,,51306424.0,ns,16
Compare_insert_delete,RBT,0,,,51253747.0,ns,16
Compare_insert_delete,RBT,0,,,51315324.0,ns,16
Compare_insert_delete,RBT,0,,,51243850.0,ns,16
Compare_insert_delete,RBT,0,,,51294818.0,ns,16
Compare_insert_delete,RBT,0,,,51322518.0,ns,16
Compare_insert_delete,RBT,0,,,51289052.0,ns,16
Compare_insert_delete,RBT,0,,,51251620.0,ns,16
Compare_insert_delete,RBT,0,,,51326741.0,ns,16
Compare_insert_delete,RBT,0,,,51565020.0,ns,16
Compare_insert_delete,RBT,0,,,51280877.0,ns,16
Compare_insert_delete,RBT,0,,,51270742.0,ns,16
Compare_insert_delete,RBT,0,,,51329878.0,ns,16
Compare_insert_delete,RBT,0,,,51319195.0,ns,16
Compare_insert_delete,RBT,0,,,53901735.0,ns,16
Compare_insert_delete,RBT,0,,,51293716.0,ns,16
Compare_insert_delete,RBT,0,,,51269188.0,ns,16
Compare_insert_delete,RBT,0,,,51303281.0,ns,16
Compare_insert_delete,RBT,0,,,51269467.0,ns,16
Compare_insert_delete,RBT,0,,,51366044.0,ns,16
Compare_insert_delete,RBT,0,,,51292343.0,ns,16
Compare_insert_delete,RBT,0,,,51214007.0,ns,16
Compare_insert_delete,RBT,0,,,51269266.0,ns,16
Compare_insert_delete,RBT,0,,,51353461.0,ns,16
Compare_insert_delete,RBT,0,,,51242999.0,ns,16
Compare_insert_delete,RBT,0,,,51314316.0,ns,16
Compare_insert_delete,RBT,0,,,51262212.0,ns,16
Compare_insert_delete,RBT,0,,,51281990.0,ns,16
Compare_insert_delete,RBT,0,,,51276576.0,ns,16
Compare_insert_delete,RBT,0,,,51292729.0,ns,16
Compare_insert_delete,RBT,0,,,51279221.0,ns,16
