group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Compare_insert_delete,RBT,4,,,63840205.0,ns,1
Compare_insert_delete,RBT,4,,,66885719.0,ns,1
Compare_insert_delete,RBT,4,,,63643516.0,ns,1
Compare_insert_delete,RBT,4,,,63037639.0,ns,1
Compare_insert_delete,RBT,4,,,63811151.0,ns,1
Compare_insert_delete,RBT,4,,,63006679.0,ns,1
Compare_insert_delete,RBT,4,,,63607890.0,ns,1
Compare_insert_delete,RBT,4,,,63222535.0,ns,1
Compare_insert_delete,RBT,4,,,63947213.0,ns,1
Compare_insert_delete,RBT,4,,,62902853.0,ns,1
Compare_insert_delete,RBT,4,,,63588860.0,ns,1
Compare_insert_delete,RBT,4,,,63379789.0,ns,1
Compare_insert_delete,RBT,4,,,63689986.0,ns,1
Compare_insert_delete,RBT,4,,,63294364.0,ns,1
Compare_insert_delete,RBT,4,,,65292737.0,ns,1
Compare_insert_delete,RBT,4,,,63406273.0,ns,1
Compare_insert_delete,RBT,4,,,63751856.0,ns,1
Compare_insert_delete,RBT,4,,,65494999.0,ns,1
Compare_insert_delete,RBT,4,,,64403115.0,ns,1
Compare_insert_delete,RBT,4,,,63449414.0,ns,1
Compare_insert_delete,RBT,4,,,63786342.0,ns,1
Compare_insert_delete,RBT,4,,,63047477.0,ns,1
Compare_insert_delete,RBT,4,,,64825026.0,ns,1
Compare_insert_delete,RBT,4,,,65885345.0,ns,1
Compare_insert_delete,RBT,4,,,63873366.0,ns,1
Compare_insert_delete,RBT,4,,,62775079.0,ns,1
Compare_insert_delete,RBT,4,,,63491677.0,ns,1
Compare_insert_delete,RBT,4,,,63264879.0,ns,1
Compare_insert_delete,RBT,4,,,63575663.0,ns,1
Compare_insert_delete,RBT,4,,,62924999.0,ns,1
Compare_insert_delete,RBT,4,,,68303404.0,ns,1
Compare_insert_delete,RBT,4,,,64154065.0,ns,1
Compare_insert_delete,RBT,4,,,67040597.0,ns,1
